latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,instrument,confidence,version,bright_ti5,frp,daynight
14.57093,77.65263,339.33,0.4,0.37,2026-09-14,811,N21,VIIRS,l,2.0NRT,311.25,7.58,D
14.60417,77.21081,347.9,0.39,0.36,2026-09-14,811,N21,VIIRS,n,2.0NRT,314.56,21.52,D
14.76578,77.70973,342.97,0.4,0.37,2026-09-14,811,N21,VIIRS,n,2.0NRT,312.54,9.17,D
15.17755,76.65643,349.76,0.39,0.36,2026-09-14,811,N21,VIIRS,n,2.0NRT,314.61,9.66,D
15.18245,76.66661,337.62,0.39,0.36,2026-09-14,811,N21,VIIRS,l,2.0NRT,311.24,6.7,D
15.18531,76.6406,337.82,0.39,0.36,2026-09-14,811,N21,VIIRS,l,2.0NRT,311.38,4.32,D
15.33482,75.16648,338.72,0.39,0.36,2026-09-14,811,N21,VIIRS,l,2.0NRT,310.56,4.51,D
15.4735,79.14938,337.45,0.46,0.39,2026-09-14,811,N21,VIIRS,n,2.0NRT,301.85,8.35,D
15.77641,74.87724,334.34,0.39,0.36,2026-09-14,811,N21,VIIRS,l,2.0NRT,308.73,1.82,D
16.04665,77.64673,336.79,0.41,0.37,2026-09-14,811,N21,VIIRS,n,2.0NRT,305.93,2.74,D
16.25223,78.43003,337.7,0.44,0.38,2026-09-14,811,N21,VIIRS,n,2.0NRT,304.29,5.07,D
16.26444,76.48735,336.42,0.39,0.36,2026-09-14,811,N21,VIIRS,l,2.0NRT,306.92,3.37,D
16.31508,78.44522,335.18,0.44,0.38,2026-09-14,811,N21,VIIRS,n,2.0NRT,303.8,4.57,D
16.31632,78.44571,337.83,0.44,0.38,2026-09-14,811,N21,VIIRS,n,2.0NRT,302.64,4.15,D
16.40534,78.51965,337.51,0.44,0.38,2026-09-14,811,N21,VIIRS,n,2.0NRT,307.1,8.68,D
16.69091,78.93422,340.91,0.46,0.39,2026-09-14,811,N21,VIIRS,n,2.0NRT,302.56,7.22,D
17.60015,83.18274,335.23,0.57,0.52,2026-09-14,811,N21,VIIRS,n,2.0NRT,293.26,5.62,D
18.60214,74.45781,335.26,0.39,0.36,2026-09-14,811,N21,VIIRS,n,2.0NRT,302.51,3.17,D
18.70542,72.34255,332.43,0.44,0.39,2026-09-14,811,N21,VIIRS,n,2.0NRT,292.29,2.94,D
18.76991,74.96728,333.61,0.38,0.36,2026-09-14,811,N21,VIIRS,l,2.0NRT,306.78,2.15,D
19.09796,82.16656,331.57,0.51,0.49,2026-09-14,811,N21,VIIRS,n,2.0NRT,297.07,9.25,D
20.86185,84.98794,328.61,0.41,0.61,2026-09-14,811,N21,VIIRS,n,2.0NRT,286.83,4.83,D
20.96378,86.00751,344.53,0.48,0.65,2026-09-14,811,N21,VIIRS,n,2.0NRT,289.13,8.81,D
20.9696,85.17146,328.96,0.42,0.61,2026-09-14,811,N21,VIIRS,n,2.0NRT,285.7,11.21,D
21.74329,83.84341,332.4,0.35,0.57,2026-09-14,813,N21,VIIRS,n,2.0NRT,294.58,7.69,D
21.74819,83.83939,329.8,0.35,0.57,2026-09-14,813,N21,VIIRS,n,2.0NRT,292.64,7.69,D
21.74853,83.84286,367.0,0.35,0.57,2026-09-14,813,N21,VIIRS,h,2.0NRT,296.01,7.69,D
21.75376,83.84234,337.59,0.35,0.57,2026-09-14,813,N21,VIIRS,n,2.0NRT,294.29,6.69,D
21.75533,84.02399,330.64,0.36,0.58,2026-09-14,813,N21,VIIRS,n,2.0NRT,292.85,6.13,D
21.76625,84.02632,330.27,0.36,0.58,2026-09-14,813,N21,VIIRS,n,2.0NRT,291.08,3.65,D
21.91825,83.35052,331.46,0.33,0.55,2026-09-14,813,N21,VIIRS,n,2.0NRT,292.73,4.49,D
21.92332,83.34991,334.12,0.33,0.55,2026-09-14,813,N21,VIIRS,n,2.0NRT,293.82,4.49,D
23.69336,85.37018,331.15,0.47,0.64,2026-09-14,813,N21,VIIRS,n,2.0NRT,289.48,4.19,D
23.77758,86.20694,333.55,0.53,0.67,2026-09-14,813,N21,VIIRS,n,2.0NRT,290.5,10.29,D
24.80513,68.06436,335.76,0.4,0.44,2026-09-14,813,N21,VIIRS,n,2.0NRT,299.26,2.89,D
29.81354,71.85181,334.64,0.39,0.36,2026-09-14,816,N21,VIIRS,l,2.0NRT,308.25,3.74,D
30.64386,73.58982,332.16,0.4,0.37,2026-09-14,816,N21,VIIRS,n,2.0NRT,298.82,2.87,D
30.67008,74.08751,333.79,0.41,0.37,2026-09-14,816,N21,VIIRS,n,2.0NRT,302.35,3.15,D
30.8271,72.12516,331.19,0.38,0.36,2026-09-14,816,N21,VIIRS,l,2.0NRT,302.65,2.93,D
30.91455,73.50658,334.01,0.4,0.37,2026-09-14,816,N21,VIIRS,n,2.0NRT,301.24,4.04,D
31.05985,74.48145,333.12,0.42,0.38,2026-09-14,816,N21,VIIRS,n,2.0NRT,300.17,3.96,D
31.06045,74.48582,332.72,0.42,0.38,2026-09-14,816,N21,VIIRS,n,2.0NRT,299.72,3.96,D
31.07173,74.23165,341.8,0.41,0.37,2026-09-14,816,N21,VIIRS,n,2.0NRT,301.36,6.94,D
31.07509,74.56845,336.04,0.42,0.38,2026-09-14,816,N21,VIIRS,n,2.0NRT,298.33,4.16,D
31.07514,74.23102,335.94,0.41,0.37,2026-09-14,816,N21,VIIRS,n,2.0NRT,299.44,2.49,D
31.10045,74.34135,334.83,0.42,0.37,2026-09-14,816,N21,VIIRS,n,2.0NRT,299.08,4.13,D
31.34287,74.53355,331.95,0.42,0.38,2026-09-14,816,N21,VIIRS,n,2.0NRT,300.4,3.09,D
31.43047,75.18233,331.05,0.45,0.39,2026-09-14,816,N21,VIIRS,n,2.0NRT,296.62,5.69,D
31.59328,75.044,342.13,0.44,0.39,2026-09-14,816,N21,VIIRS,n,2.0NRT,298.84,6.8,D
31.72132,72.20618,333.23,0.38,0.36,2026-09-14,816,N21,VIIRS,n,2.0NRT,300.02,3.28,D
31.73211,72.22934,333.92,0.38,0.36,2026-09-14,816,N21,VIIRS,n,2.0NRT,300.5,2.47,D
31.73271,72.23336,333.2,0.39,0.36,2026-09-14,816,N21,VIIRS,n,2.0NRT,300.04,2.47,D
31.74446,75.0144,343.54,0.44,0.39,2026-09-14,816,N21,VIIRS,n,2.0NRT,296.25,5.87,D
31.79522,70.83351,330.03,0.39,0.36,2026-09-14,816,N21,VIIRS,l,2.0NRT,304.42,2.28,D
32.063,72.32934,334.92,0.39,0.36,2026-09-14,816,N21,VIIRS,n,2.0NRT,299.38,5.42,D
34.30823,73.84632,331.11,0.43,0.38,2026-09-14,816,N21,VIIRS,n,2.0NRT,298.96,4.72,D
27.95757,96.96008,305.6,0.5,0.41,2026-09-14,1858,N21,VIIRS,n,2.0NRT,285.8,1.56,N
27.9592,96.96272,311.87,0.5,0.41,2026-09-14,1858,N21,VIIRS,n,2.0NRT,283.98,2.59,N
27.95972,96.95848,296.21,0.5,0.41,2026-09-14,1858,N21,VIIRS,n,2.0NRT,281.91,2.1,N
21.37323,97.38542,304.38,0.41,0.37,2026-09-14,1900,N21,VIIRS,n,2.0NRT,290.18,0.59,N
21.57774,96.23247,306.81,0.46,0.39,2026-09-14,1900,N21,VIIRS,n,2.0NRT,293.47,1.94,N
21.5927,96.23026,308.85,0.46,0.39,2026-09-14,1900,N21,VIIRS,n,2.0NRT,293.58,1.88,N
21.87908,97.09802,306.92,0.43,0.38,2026-09-14,1900,N21,VIIRS,n,2.0NRT,291.34,0.82,N
21.88017,97.09947,308.01,0.43,0.38,2026-09-14,1900,N21,VIIRS,n,2.0NRT,291.09,0.98,N
22.35572,96.70212,307.38,0.45,0.39,2026-09-14,1900,N21,VIIRS,n,2.0NRT,286.89,1.6,N
22.57244,85.89684,313.52,0.69,0.74,2026-09-14,1900,N21,VIIRS,n,2.0NRT,286.97,3.2,N
22.57291,85.89,301.2,0.69,0.74,2026-09-14,1900,N21,VIIRS,n,2.0NRT,286.72,3.2,N
22.78038,86.20222,310.52,0.66,0.73,2026-09-14,1900,N21,VIIRS,n,2.0NRT,286.46,1.99,N
22.78712,86.20271,306.68,0.66,0.73,2026-09-14,1900,N21,VIIRS,n,2.0NRT,286.78,1.99,N
22.79776,86.08903,309.78,0.67,0.74,2026-09-14,1900,N21,VIIRS,n,2.0NRT,286.8,3.2,N
22.87466,86.0621,303.75,0.68,0.74,2026-09-14,1900,N21,VIIRS,n,2.0NRT,286.96,1.35,N
23.55588,87.23932,312.91,0.58,0.69,2026-09-14,1900,N21,VIIRS,n,2.0NRT,288.88,3.96,N
23.55797,87.24006,315.53,0.58,0.69,2026-09-14,1900,N21,VIIRS,n,2.0NRT,288.79,3.16,N
23.56103,87.08484,308.12,0.59,0.7,2026-09-14,1900,N21,VIIRS,n,2.0NRT,288.31,3.33,N
23.6151,86.78822,305.4,0.62,0.71,2026-09-14,1900,N21,VIIRS,n,2.0NRT,288.1,1.99,N
23.61584,86.78818,305.04,0.62,0.71,2026-09-14,1900,N21,VIIRS,n,2.0NRT,288.14,1.91,N
23.64629,85.4399,306.47,0.76,0.77,2026-09-14,1900,N21,VIIRS,n,2.0NRT,285.72,3.01,N
23.66071,87.15747,304.45,0.58,0.7,2026-09-14,1900,N21,VIIRS,n,2.0NRT,288.86,1.86,N
23.67047,86.93628,304.87,0.6,0.71,2026-09-14,1900,N21,VIIRS,n,2.0NRT,288.05,2.17,N
23.6749,86.39774,309.73,0.66,0.73,2026-09-14,1900,N21,VIIRS,n,2.0NRT,286.19,3.31,N
23.67943,86.09723,303.04,0.68,0.74,2026-09-14,1900,N21,VIIRS,n,2.0NRT,287.35,3.57,N
23.6799,86.09053,315.95,0.69,0.74,2026-09-14,1900,N21,VIIRS,n,2.0NRT,287.72,3.57,N
23.68038,86.08381,304.25,0.69,0.74,2026-09-14,1900,N21,VIIRS,n,2.0NRT,287.54,3.22,N
23.68113,86.09674,306.18,0.69,0.74,2026-09-14,1900,N21,VIIRS,n,2.0NRT,287.25,4.0,N
23.68156,86.09003,314.31,0.69,0.74,2026-09-14,1900,N21,VIIRS,n,2.0NRT,287.74,7.31,N
23.68204,86.39194,303.47,0.66,0.73,2026-09-14,1900,N21,VIIRS,n,2.0NRT,284.07,2.65,N
23.68347,87.12849,304.08,0.59,0.7,2026-09-14,1900,N21,VIIRS,n,2.0NRT,288.55,1.95,N
23.68948,87.11942,312.21,0.59,0.7,2026-09-14,1900,N21,VIIRS,n,2.0NRT,288.75,4.44,N
23.69031,87.1233,312.2,0.59,0.7,2026-09-14,1900,N21,VIIRS,n,2.0NRT,288.63,3.51,N
23.69071,87.11752,308.48,0.59,0.7,2026-09-14,1900,N21,VIIRS,n,2.0NRT,288.83,3.51,N
23.69121,87.09656,305.26,0.59,0.7,2026-09-14,1900,N21,VIIRS,n,2.0NRT,288.66,3.74,N
23.6919,87.10037,306.0,0.59,0.7,2026-09-14,1900,N21,VIIRS,n,2.0NRT,288.5,3.75,N
23.69592,87.11999,305.54,0.59,0.7,2026-09-14,1900,N21,VIIRS,n,2.0NRT,288.6,3.02,N
23.69636,87.11427,306.13,0.59,0.7,2026-09-14,1900,N21,VIIRS,n,2.0NRT,288.6,2.73,N
23.69875,87.09517,304.11,0.59,0.7,2026-09-14,1900,N21,VIIRS,n,2.0NRT,288.63,2.29,N
23.71572,86.44357,304.34,0.65,0.73,2026-09-14,1900,N21,VIIRS,n,2.0NRT,287.82,2.67,N
23.71695,86.4242,303.58,0.65,0.73,2026-09-14,1900,N21,VIIRS,n,2.0NRT,287.22,3.9,N
23.71917,86.44051,303.93,0.65,0.73,2026-09-14,1900,N21,VIIRS,n,2.0NRT,287.67,4.41,N
23.72052,86.42117,310.03,0.65,0.73,2026-09-14,1900,N21,VIIRS,n,2.0NRT,287.15,3.65,N
23.72283,86.43774,306.58,0.65,0.73,2026-09-14,1900,N21,VIIRS,n,2.0NRT,287.78,2.67,N
23.73665,86.43253,316.29,0.65,0.73,2026-09-14,1900,N21,VIIRS,n,2.0NRT,288.33,5.61,N
23.7513,86.41467,307.85,0.66,0.73,2026-09-14,1900,N21,VIIRS,n,2.0NRT,287.56,3.77,N
23.75449,86.41786,304.71,0.65,0.73,2026-09-14,1900,N21,VIIRS,n,2.0NRT,287.45,3.52,N
23.75887,86.40224,305.95,0.66,0.73,2026-09-14,1900,N21,VIIRS,n,2.0NRT,287.56,4.67,N
23.76213,86.40559,313.56,0.66,0.73,2026-09-14,1900,N21,VIIRS,n,2.0NRT,287.68,3.45,N
23.76261,86.39895,306.1,0.66,0.73,2026-09-14,1900,N21,VIIRS,n,2.0NRT,287.79,8.08,N
23.76558,86.40283,321.39,0.66,0.73,2026-09-14,1900,N21,VIIRS,n,2.0NRT,287.72,4.67,N
23.76885,86.40604,309.44,0.66,0.73,2026-09-14,1900,N21,VIIRS,n,2.0NRT,287.84,3.45,N
23.77165,86.36736,305.58,0.66,0.73,2026-09-14,1900,N21,VIIRS,n,2.0NRT,287.74,2.85,N
23.77487,86.36454,312.83,0.66,0.73,2026-09-14,1900,N21,VIIRS,n,2.0NRT,287.84,3.96,N
23.7761,86.21033,304.84,0.67,0.74,2026-09-14,1900,N21,VIIRS,n,2.0NRT,287.3,2.63,N
23.77838,86.20725,307.26,0.68,0.74,2026-09-14,1900,N21,VIIRS,n,2.0NRT,287.54,3.79,N
23.77986,86.39124,317.01,0.66,0.73,2026-09-14,1900,N21,VIIRS,n,2.0NRT,287.86,6.33,N
23.79594,86.35326,303.69,0.66,0.73,2026-09-14,1900,N21,VIIRS,n,2.0NRT,287.43,2.4,N
23.80442,86.32793,308.19,0.66,0.73,2026-09-14,1900,N21,VIIRS,n,2.0NRT,286.01,3.48,N
23.80488,86.3212,301.27,0.66,0.73,2026-09-14,1900,N21,VIIRS,n,2.0NRT,284.75,2.43,N
24.11407,86.86173,304.92,0.62,0.71,2026-09-14,1900,N21,VIIRS,n,2.0NRT,288.05,1.62,N
24.11513,86.86108,307.27,0.62,0.71,2026-09-14,1900,N21,VIIRS,n,2.0NRT,287.88,2.04,N
24.51603,97.78776,303.09,0.43,0.38,2026-09-14,1900,N21,VIIRS,n,2.0NRT,290.95,0.69,N
24.54026,97.74028,303.05,0.43,0.38,2026-09-14,1900,N21,VIIRS,n,2.0NRT,290.72,0.75,N
25.47695,94.44304,321.7,0.42,0.45,2026-09-14,1900,N21,VIIRS,n,2.0NRT,284.25,3.06,N
25.54016,91.23647,305.81,0.34,0.56,2026-09-14,1900,N21,VIIRS,n,2.0NRT,276.65,0.72,N
20.76201,85.29719,311.98,0.72,0.76,2026-09-14,1902,N21,VIIRS,n,2.0NRT,285.22,3.84,N
20.7624,85.29824,308.79,0.72,0.76,2026-09-14,1902,N21,VIIRS,n,2.0NRT,285.45,2.56,N
20.76295,85.29108,303.33,0.72,0.76,2026-09-14,1902,N21,VIIRS,n,2.0NRT,285.68,2.56,N
20.7854,85.26387,304.47,0.73,0.76,2026-09-14,1902,N21,VIIRS,n,2.0NRT,285.57,2.98,N
20.78602,85.26479,303.29,0.73,0.76,2026-09-14,1902,N21,VIIRS,n,2.0NRT,285.22,2.18,N
20.78655,85.2579,303.34,0.73,0.76,2026-09-14,1902,N21,VIIRS,n,2.0NRT,285.67,2.89,N
20.79336,85.2508,306.75,0.73,0.76,2026-09-14,1902,N21,VIIRS,n,2.0NRT,285.24,2.46,N
20.79406,85.25172,308.81,0.73,0.76,2026-09-14,1902,N21,VIIRS,n,2.0NRT,285.26,2.89,N
20.86672,96.39085,307.03,0.45,0.39,2026-09-14,1902,N21,VIIRS,n,2.0NRT,292.28,1.33,N
20.88383,84.98022,309.02,0.76,0.77,2026-09-14,1902,N21,VIIRS,n,2.0NRT,285.02,5.0,N
20.88818,84.9799,311.75,0.76,0.77,2026-09-14,1902,N21,VIIRS,n,2.0NRT,285.09,3.41,N
20.9606,86.00575,309.88,0.65,0.73,2026-09-14,1902,N21,VIIRS,n,2.0NRT,285.82,5.35,N
20.96384,86.00288,305.66,0.65,0.73,2026-09-14,1902,N21,VIIRS,n,2.0NRT,286.19,4.2,N
20.96673,85.17295,303.26,0.74,0.76,2026-09-14,1902,N21,VIIRS,n,2.0NRT,285.43,6.01,N
21.00081,86.00916,301.97,0.65,0.73,2026-09-14,1902,N21,VIIRS,n,2.0NRT,286.34,2.29,N
21.07394,85.03909,301.39,0.76,0.77,2026-09-14,1902,N21,VIIRS,n,2.0NRT,285.46,4.8,N
21.92177,85.22161,306.6,0.75,0.77,2026-09-14,1902,N21,VIIRS,n,2.0NRT,285.07,2.73,N
22.05075,88.12505,306.56,0.49,0.65,2026-09-14,1902,N21,VIIRS,n,2.0NRT,288.79,2.01,N
22.05395,88.12521,313.66,0.49,0.65,2026-09-14,1902,N21,VIIRS,n,2.0NRT,289.22,2.92,N
22.35744,87.28925,307.11,0.56,0.69,2026-09-14,1902,N21,VIIRS,n,2.0NRT,288.42,1.77,N
22.3592,87.0188,305.76,0.58,0.7,2026-09-14,1902,N21,VIIRS,n,2.0NRT,287.66,1.52,N
22.36289,87.30055,311.87,0.56,0.68,2026-09-14,1902,N21,VIIRS,n,2.0NRT,288.65,3.34,N
22.3656,87.01945,305.08,0.58,0.7,2026-09-14,1902,N21,VIIRS,n,2.0NRT,287.66,1.9,N
22.37722,87.28013,321.94,0.56,0.69,2026-09-14,1902,N21,VIIRS,n,2.0NRT,288.82,3.52,N
22.37765,87.27473,308.48,0.56,0.69,2026-09-14,1902,N21,VIIRS,n,2.0NRT,288.49,3.52,N
33.68937,72.71103,308.82,0.51,0.41,2026-09-14,2038,N21,VIIRS,n,2.0NRT,292.31,1.92,N
33.80096,72.09589,304.12,0.55,0.42,2026-09-14,2038,N21,VIIRS,n,2.0NRT,292.19,0.71,N
35.16983,73.26361,307.1,0.5,0.41,2026-09-14,2038,N21,VIIRS,n,2.0NRT,285.89,1.14,N
35.1715,73.26674,310.05,0.5,0.41,2026-09-14,2038,N21,VIIRS,n,2.0NRT,286.04,1.78,N
23.51563,87.27316,304.73,0.54,0.68,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.37,1.46,N
23.51619,87.27296,305.58,0.54,0.68,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.16,1.22,N
23.56068,87.08494,312.38,0.53,0.67,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.06,3.34,N
23.56131,87.08565,308.31,0.53,0.67,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.17,2.36,N
23.6112,86.78978,303.34,0.5,0.66,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.04,1.19,N
23.61362,86.79143,304.68,0.5,0.66,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.31,1.25,N
23.61502,86.78562,304.62,0.5,0.66,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.12,1.25,N
23.6458,85.43652,303.49,0.41,0.61,2026-09-14,2040,N21,VIIRS,n,2.0NRT,287.57,1.07,N
23.66051,87.1525,305.76,0.53,0.67,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.01,1.33,N
23.66077,87.1548,307.15,0.53,0.67,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.16,3.38,N
23.66569,86.0904,304.7,0.46,0.63,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.39,1.05,N
23.66711,86.93652,305.91,0.51,0.66,2026-09-14,2040,N21,VIIRS,n,2.0NRT,287.84,1.01,N
23.67685,86.0879,304.64,0.46,0.63,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.51,1.3,N
23.67726,85.32417,303.02,0.41,0.6,2026-09-14,2040,N21,VIIRS,n,2.0NRT,287.76,0.95,N
23.6774,86.40173,306.96,0.48,0.64,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.55,3.23,N
23.67784,86.08357,304.83,0.45,0.63,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.73,1.3,N
23.67847,86.39714,310.14,0.48,0.64,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.71,2.82,N
23.67898,86.0851,308.0,0.45,0.63,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.73,2.37,N
23.67951,86.39269,315.19,0.48,0.64,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.59,2.82,N
23.68148,86.09392,319.73,0.46,0.63,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.34,3.11,N
23.68257,86.09541,313.71,0.46,0.63,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.69,4.02,N
23.68528,86.3942,318.46,0.48,0.64,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.42,3.48,N
23.6863,86.38986,304.1,0.47,0.64,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.07,2.69,N
23.68732,87.09809,310.72,0.53,0.67,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.54,2.3,N
23.68841,87.12,310.52,0.53,0.67,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.29,3.71,N
23.69207,87.10486,303.68,0.53,0.67,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.08,2.3,N
23.6944,87.12169,305.45,0.53,0.67,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.29,2.45,N
23.69449,87.09485,309.73,0.52,0.67,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.47,2.76,N
23.69541,85.37074,325.74,0.41,0.61,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.21,3.15,N
23.6956,87.1167,308.05,0.53,0.67,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.04,2.7,N
23.70917,86.44554,308.64,0.48,0.65,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.73,1.84,N
23.71386,86.45161,307.17,0.48,0.65,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.76,1.84,N
23.71505,86.45078,308.06,0.48,0.65,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.95,2.94,N
23.72065,85.00901,303.57,0.39,0.59,2026-09-14,2040,N21,VIIRS,n,2.0NRT,287.62,0.67,N
23.73483,85.02093,302.31,0.39,0.59,2026-09-14,2040,N21,VIIRS,n,2.0NRT,287.65,1.28,N
23.7365,86.43389,322.08,0.48,0.64,2026-09-14,2040,N21,VIIRS,n,2.0NRT,289.2,4.39,N
23.73826,85.00575,304.2,0.39,0.59,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.01,1.52,N
23.75652,86.40105,310.39,0.47,0.64,2026-09-14,2040,N21,VIIRS,n,2.0NRT,289.09,3.77,N
23.75711,85.854,307.5,0.44,0.62,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.48,2.36,N
23.76228,86.40259,327.98,0.47,0.64,2026-09-14,2040,N21,VIIRS,n,2.0NRT,289.46,3.77,N
23.76436,86.39372,306.32,0.47,0.64,2026-09-14,2040,N21,VIIRS,n,2.0NRT,289.59,4.78,N
23.76801,86.40424,304.53,0.47,0.64,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.94,2.09,N
23.77176,86.36233,305.99,0.47,0.64,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.87,1.39,N
23.77366,86.19621,310.3,0.46,0.64,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.78,2.75,N
23.77413,86.19774,306.82,0.46,0.64,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.92,2.6,N
23.77674,86.2123,303.43,0.46,0.64,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.57,2.75,N
23.77728,85.56974,303.7,0.42,0.61,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.01,2.5,N
23.77776,86.20797,333.28,0.46,0.64,2026-09-14,2040,N21,VIIRS,n,2.0NRT,289.25,2.75,N
23.78075,85.57664,302.72,0.42,0.61,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.78,1.3,N
23.78112,86.37444,309.22,0.47,0.64,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.67,2.25,N
23.78165,86.34618,305.07,0.47,0.64,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.8,1.17,N
23.78269,86.34175,306.55,0.47,0.64,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.81,1.17,N
23.78346,86.20944,309.34,0.46,0.64,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.71,2.75,N
23.78641,85.55241,321.35,0.42,0.61,2026-09-14,2040,N21,VIIRS,n,2.0NRT,289.06,3.09,N
23.78645,85.5549,302.25,0.42,0.61,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.24,1.56,N
23.78733,85.55101,314.52,0.42,0.61,2026-09-14,2040,N21,VIIRS,n,2.0NRT,289.01,2.44,N
23.79207,86.35377,307.17,0.47,0.64,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.76,2.61,N
23.79309,86.34939,306.42,0.47,0.64,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.81,2.96,N
23.79626,86.28392,304.74,0.47,0.64,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.54,1.26,N
23.80302,86.33298,307.0,0.47,0.64,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.92,3.03,N
23.80405,86.32854,323.93,0.47,0.64,2026-09-14,2040,N21,VIIRS,n,2.0NRT,289.21,3.03,N
23.80507,86.3242,304.58,0.47,0.64,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.52,3.88,N
23.82434,85.46384,302.45,0.41,0.61,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.02,0.57,N
24.15373,82.59541,303.9,0.54,0.51,2026-09-14,2040,N21,VIIRS,n,2.0NRT,289.84,1.23,N
24.16013,82.56482,307.98,0.54,0.5,2026-09-14,2040,N21,VIIRS,n,2.0NRT,290.06,1.45,N
24.19454,82.7178,306.41,0.55,0.51,2026-09-14,2040,N21,VIIRS,n,2.0NRT,289.27,2.06,N
24.19571,82.71712,313.66,0.55,0.51,2026-09-14,2040,N21,VIIRS,n,2.0NRT,289.53,1.92,N
24.52919,81.1677,300.82,0.43,0.46,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.64,3.08,N
24.92229,84.15569,309.56,0.32,0.55,2026-09-14,2040,N21,VIIRS,n,2.0NRT,289.65,0.91,N
24.92925,84.14769,308.55,0.32,0.55,2026-09-14,2040,N21,VIIRS,n,2.0NRT,289.89,0.76,N
26.25638,74.09495,299.06,0.39,0.36,2026-09-14,2040,N21,VIIRS,n,2.0NRT,277.61,0.57,N
26.60456,73.68251,303.39,0.4,0.37,2026-09-14,2040,N21,VIIRS,n,2.0NRT,288.75,0.56,N
26.64297,79.48261,308.43,0.49,0.4,2026-09-14,2040,N21,VIIRS,n,2.0NRT,291.25,2.05,N
26.70178,77.85071,307.14,0.42,0.38,2026-09-14,2040,N21,VIIRS,n,2.0NRT,291.9,2.59,N
27.28916,73.83965,312.65,0.4,0.37,2026-09-14,2040,N21,VIIRS,n,2.0NRT,296.0,1.8,N
27.66671,76.13525,308.28,0.39,0.36,2026-09-14,2040,N21,VIIRS,n,2.0NRT,294.68,0.78,N
27.66732,76.13139,317.01,0.39,0.36,2026-09-14,2040,N21,VIIRS,n,2.0NRT,295.33,2.34,N
28.34537,77.23132,318.42,0.39,0.37,2026-09-14,2040,N21,VIIRS,n,2.0NRT,293.96,2.08,N
28.3739,77.22499,308.88,0.39,0.37,2026-09-14,2040,N21,VIIRS,n,2.0NRT,293.4,0.76,N
28.42381,69.69981,311.98,0.42,0.45,2026-09-14,2040,N21,VIIRS,n,2.0NRT,292.72,2.66,N
28.65167,77.58858,308.45,0.4,0.37,2026-09-14,2040,N21,VIIRS,n,2.0NRT,293.61,1.88,N
28.6637,77.57864,309.29,0.4,0.37,2026-09-14,2040,N21,VIIRS,n,2.0NRT,293.18,1.6,N
